C14,A4,1515.747,588
A4,B16,784.653,437
B16,C10,559.810,483
C10,B1,535.460,359
B1,D14,684.323,404
D14,E14,339.758,282
E14,E9,440.18,282
E9,D8,1195.468,623
D8,E8,559.714,376
E8,C14,1195.451,780
C14,A4,855.747,588
A4,B16,674.627,437
B16,C10,559.757,483
C10,B1,425.435,359
B1,D14,574.341,404
D14,E14,449.772,282
E14,E9,439.985,282
E9,D8,1085.487,623
D8,E8,559.757,376
E8,C14,1195.408,780
C14,A4,855.747,588
A4,B16,674.628,437
B16,C10,559.757,483
C10,B1,425.435,359
B1,D14,684.340,404
D14,E14,449.728,282
E14,E9,439.986,282
E9,D8,1085.487,623
D8,E8,559.757,376
E8,C14,1305.391,780
C14,A4,855.703,588
A4,B16,674.627,437
B16,C10,559.758,483
C10,B1,425.434,359
B1,D14,684.340,404
D14,E14,449.728,282
E14,E9,439.986,282
E9,D8,1085.486,623
D8,E8,559.758,376
E8,C14,1305.391,780
C14,A4,855.703,588
A4,B16,674.627,437
B16,C10,559.757,483
C10,B1,425.434,359
B1,D14,684.341,404
D14,E14,449.727,282
E14,E9,439.986,282
E9,D8,1085.486,623
D8,E8,559.757,376
E8,C14,1305.391,780
C14,A4,855.704,588
A4,B16,674.627,437
B16,C10,559.757,483
C10,B1,425.435,359
B1,D14,684.341,404
D14,E14,449.727,282
E14,E9,439.986,282
E9,D8,1085.487,623
D8,E8,559.757,376
E8,C14,1195.408,780
C14,A4,855.748,588
A4,B16,674.627,437
B16,C10,559.757,483
C10,B1,425.435,359
B1,D14,574.340,404
D14,E14,449.772,282
E14,E9,439.985,282
E9,D8,1085.487,623
D8,E8,669.687,376
E8,C14,1195.410,780
C14,A4,855.747,588
A4,B16,674.627,437
B16,C10,559.757,483
C10,B1,535.416,359
B1,D14,574.340,404
D14,E14,339.783,282
E14,E9,440.18,282
E9,D8,1525.486,623
D8,E8,1989.757,376
